poi_id,building_id,building_name,poi_type,name,address,distance_meters,lat,lng,google_place_id,rating,user_rating_count,primary_type,source,source_url,source_last_checked,last_updated_at,source_name,updated_by,internal_notes
eagle_lofts_restaurant_5,eagle_lofts,Eagle Lofts,restaurant,Sapps,"27-26 Jackson Ave, Long Island City, NY 11101, USA",96,40.7477670,-73.9401307,ChIJlXecQSpZwokRrNscE92hBzQ,4.5,670,japanese_restaurant,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
eagle_lofts_restaurant_6,eagle_lofts,Eagle Lofts,restaurant,Dun Huang,"27-23 Jackson Ave, Long Island City, NY 11101, USA",131,40.7480271,-73.9403597,ChIJ5fDiWcVZwokRxlWgf0RDBrw,3.9,280,chinese_restaurant,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
eagle_lofts_restaurant_7,eagle_lofts,Eagle Lofts,restaurant,Empire Halal,"26-26 Jackson Ave, Long Island City, NY 11101, USA",131,40.7472879,-73.9411357,ChIJ_8y7EABZwokRdJGxihYvW0k,4.9,40,halal_restaurant,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
eagle_lofts_restaurant_8,eagle_lofts,Eagle Lofts,restaurant,Hot Peppers LIC,"27-35 Jackson Ave, Long Island City, NY 11101, USA",132,40.7481037,-73.9401752,ChIJBWAs9CJZwokRCpTEDldPYtI,4.6,263,mexican_restaurant,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
eagle_lofts_restaurant_9,eagle_lofts,Eagle Lofts,restaurant,226,"28-30 Jackson Ave, Long Island City, NY 11101, USA",137,40.7476051,-73.9382240,ChIJn4tLK6FZwokRYGJjrb9DJyY,5,2,restaurant,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
eagle_lofts_restaurant_10,eagle_lofts,Eagle Lofts,restaurant,Jing Li,"27-35 Jackson Ave, Long Island City, NY 11101, USA",138,40.7481842,-73.9400787,ChIJ5dQtsxBZwokRbBdZUxaHzFE,4.5,821,chinese_restaurant,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
eagle_lofts_grocery_1,eagle_lofts,Eagle Lofts,grocery,Pom's Gourmet Market,"26-20 Jackson Ave, Long Island City, NY 11101, USA",161,40.7472874,-73.9415000,ChIJtanK3UpZwokRc0PGtQiUr-4,3.5,142,deli,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
eagle_lofts_grocery_2,eagle_lofts,Eagle Lofts,grocery,Koufuku Market,"28-02 42nd Rd, Long Island City, NY 11101, USA",182,40.7486218,-73.9395663,ChIJhz64Xh1ZwokRRTc_fYm-CVs,3.9,184,asian_grocery_store,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
eagle_lofts_grocery_3,eagle_lofts,Eagle Lofts,grocery,City Acres Market,"29-18 Queens Plaza S, Long Island City, NY 11101, USA",259,40.7490586,-73.9382112,ChIJXzhOvqtZwokRSOOfSdybUvM,4.1,610,grocery_store,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
eagle_lofts_grocery_4,eagle_lofts,Eagle Lofts,grocery,Foodcellar Market Court Square,"43-18 Crescent St, Long Island City, NY 11101, USA",312,40.7482150,-73.9429640,ChIJrxoW7ilZwokR4TE0795R2DQ,4.1,1056,grocery_store,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
eagle_lofts_grocery_5,eagle_lofts,Eagle Lofts,grocery,Walgreens,"27-26 Queens Plaza S, Long Island City, NY 11101, USA",316,40.7498161,-73.9392342,ChIJiQ7jiA5ZwokRBk7Y7X9S7rE,1.9,111,drugstore,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
eagle_lofts_grocery_6,eagle_lofts,Eagle Lofts,grocery,GREEN VALLEY organic market,"25-12 Queens Plaza S, Long Island City, NY 11101, USA",368,40.7502652,-73.9402520,ChIJx2JgHaBZwokRjJCMy0xM9iM,3.9,68,deli,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
eagle_lofts_grocery_7,eagle_lofts,Eagle Lofts,grocery,Hudson Food Market,"29-11 Queens Plaza N, Astoria, NY 11101, USA",382,40.7499229,-73.9372725,ChIJ-f_tFdVYwokR9Wa5OS0TLqQ,3.6,343,grocery_store,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
eagle_lofts_grocery_8,eagle_lofts,Eagle Lofts,grocery,Target Grocery,"25-01 Jackson Ave, Long Island City, NY 11101, USA",399,40.7472594,-73.9443527,ChIJI5EO2PVZwokREmt1MRyBpWM,3.9,8,grocery_store,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
eagle_lofts_grocery_9,eagle_lofts,Eagle Lofts,grocery,Ai Mart,"21-51 44th Dr, Long Island City, NY 11101, USA",490,40.7480249,-73.9452899,ChIJRTlCFmNZwokRfh_8x7yJ-1s,4.9,85,asian_grocery_store,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
eagle_lofts_coffee_1,eagle_lofts,Eagle Lofts,coffee,Paris Baguette,"27-35 Jackson Ave, Long Island City, NY 11101, USA",132,40.7481013,-73.9401725,ChIJY9Z4Jj5ZwokRcTWkGdHIIYI,4.4,368,bakery,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
eagle_lofts_coffee_2,eagle_lofts,Eagle Lofts,coffee,Sweetleaf Coffee Roasters,"28-10 Jackson Ave, Long Island City, NY 11101, USA",170,40.7482705,-73.9385274,ChIJi_RCwARZwokRH1ONl0jWLcQ,4.3,201,coffee_shop,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
eagle_lofts_coffee_3,eagle_lofts,Eagle Lofts,coffee,Partners Coffee - Long Island City,"26-25 Jackson Ave, Long Island City, NY 11101, USA",175,40.7475910,-73.9415456,ChIJQ0MAdylZwokRTl8FGknAU3s,4.3,787,coffee_shop,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
eagle_lofts_coffee_4,eagle_lofts,Eagle Lofts,coffee,PROGRESO,"28-02 42nd Rd, Long Island City, NY 11101, USA",182,40.7486218,-73.9395663,ChIJZw_YrsNZwokRk_RewtzR0Pk,4.4,31,cafe,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
eagle_lofts_coffee_5,eagle_lofts,Eagle Lofts,coffee,Starbucks Coffee Company,"26-14 Jackson Ave, Long Island City, NY 11101, USA",184,40.7471200,-73.9418100,ChIJr3pjKSpZwokRoUoVCSYE5tg,4.1,599,coffee_shop,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
eagle_lofts_coffee_6,eagle_lofts,Eagle Lofts,coffee,No Stress Coffee,"42-77 Hunter St, Long Island City, NY 11101, USA",190,40.7485140,-73.9406460,ChIJv102fbVZwokRt4kTkb37MjI,4.7,485,coffee_shop,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
eagle_lofts_coffee_7,eagle_lofts,Eagle Lofts,coffee,Unmei Matcha,"28-17 Jackson Ave, Long Island City, NY 11101, USA",224,40.7488075,-73.9384854,ChIJf23EAG5ZwokRNRN25MprKrM,5,23,coffee_shop,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
eagle_lofts_coffee_8,eagle_lofts,Eagle Lofts,coffee,Teazzi Tea Shop,"43-21 Hunter St, Long Island City, NY 11101, USA",233,40.7478427,-73.9421587,ChIJS_P48-JZwokRJg4AjzBu1Yw,4.1,249,tea_house,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
eagle_lofts_coffee_9,eagle_lofts,Eagle Lofts,coffee,Mi Casa Matcha,"28-30 Jackson Ave, Long Island City, NY 11101, USA",243,40.7486416,-73.9377395,ChIJpUg-4JRZwokReZKtHPfEDN0,5,4,coffee_shop,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
eagle_lofts_coffee_10,eagle_lofts,Eagle Lofts,coffee,Kagami maid cafe,"28-43 Jackson Ave, Long Island City, NY 11101, USA",249,40.7488691,-73.9380243,ChIJxR0IZwBZwokRPbI8q0X5mcM,,,coffee_shop,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
eagle_lofts_subway_1,eagle_lofts,Eagle Lofts,subway,Queens Plaza,"Queens, NY 11101, USA",304,40.7490016,-73.9371845,ChIJ0Qw2XNVYwokRF8t0ORLp5FI,4.1,228,subway_station,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
eagle_lofts_subway_2,eagle_lofts,Eagle Lofts,subway,Court Sq,"Queens, NY 11101, USA",406,40.7463162,-73.9443629,ChIJMUNFDilZwokR_As1Iyhgeys,3.9,133,subway_station,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
eagle_lofts_subway_3,eagle_lofts,Eagle Lofts,subway,Queensboro Plaza,"Queens, NY 11101, USA",408,40.7506276,-73.9402356,ChIJ1cApudVYwokRr9uZCrpbzjM,3.9,409,subway_station,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
haus25_restaurant_1,haus25,Haus25,restaurant,Meximodo Jersey City – Cocina Mexicana & Tequila Bar,"25 Christopher Columbus Dr, Jersey City, NJ 07302, USA",33,40.7178764,-74.0384601,ChIJi2ibzVVRwokRfYKVXmQa4TQ,4.6,1742,mexican_restaurant,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
haus25_restaurant_2,haus25,Haus25,restaurant,Punjab Meet House,"25 Christopher Columbus Dr (Montgomery St &, Warren St, Jersey City, NJ 07302, USA",74,40.7171059,-74.0388333,ChIJPdCTOgBRwokRe8lNJJoejxw,,,indian_restaurant,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
haus25_restaurant_3,haus25,Haus25,restaurant,Jiangnan NJC,"97 Montgomery St, Jersey City, NJ 07302, USA",98,40.7168031,-74.0387321,ChIJnecxlfBRwokRdrMFP2v9s1U,4.6,1252,chinese_restaurant,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
haus25_restaurant_4,haus25,Haus25,restaurant,Chennai Flavors Food Truck,"50 Christopher Columbus Dr, Jersey City, NJ 07302, USA",103,40.7182660,-74.0391444,ChIJIXyruXRRwokRO0x6gWqeLBA,4.5,137,indian_restaurant,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
haus25_restaurant_5,haus25,Haus25,restaurant,East Hana JC,"103 Montgomery St, Jersey City, NJ 07302, USA",108,40.7167808,-74.0389343,ChIJVdtgUXZRwokRDXOpMVSnTi4,4.2,383,japanese_restaurant,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
haus25_restaurant_6,haus25,Haus25,restaurant,Taco Bell,"75 Montgomery St, Jersey City, NJ 07302, USA",121,40.7166226,-74.0377030,ChIJu0Mjg-VRwokR_PMi-iqCN_Y,2.6,266,fast_food_restaurant,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
haus25_restaurant_7,haus25,Haus25,restaurant,Chicken Station food truck,"50 Christopher Columbus Dr, Jersey City, NJ 07302, USA",124,40.7182993,-74.0394428,ChIJqZYi0a1RwokRBnP4XLYKIi4,4.8,102,restaurant,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
haus25_restaurant_8,haus25,Haus25,restaurant,Papa Chicken Food Truck,"50 Christopher Columbus Dr, Jersey City, NJ 07302, USA",124,40.7185643,-74.0390591,ChIJi-iKm75XwokRDr3qXKjHuFs,3.3,29,chicken_restaurant,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
haus25_restaurant_9,haus25,Haus25,restaurant,Pizzeria Las Americas,"260 Warren St, Jersey City, NJ 07302, USA",131,40.7165920,-74.0390390,ChIJt-j4Vq5QwokR3rYW77qtWuI,4.6,284,pizza_restaurant,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
haus25_restaurant_10,haus25,Haus25,restaurant,Taste of North China 聚缘轩,"75 Montgomery St, Jersey City, NJ 07302, USA",135,40.7165220,-74.0375884,ChIJV9m36K5QwokRtBokw01d_24,4.1,1142,chinese_restaurant,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
haus25_grocery_1,haus25,Haus25,grocery,Whole Foods Market,"135 Greene St, Jersey City, NJ 07311, USA",166,40.7176775,-74.0363064,ChIJ45jCdx1RwokRnrsS04xabIE,4.1,1136,grocery_store,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
haus25_grocery_2,haus25,Haus25,grocery,SPROVE Market Place,"70 Christopher Columbus Dr, Jersey City, NJ 07302, USA",239,40.7190231,-74.0404212,ChIJ_WIguPFRwokRY33JWcPjlU0,3.6,526,grocery_store,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
haus25_grocery_3,haus25,Haus25,grocery,Metro Convenience,"280 Marin Blvd, Jersey City, NJ 07302, USA",273,40.7183840,-74.0413497,ChIJxfEMuhBRwokR3dYw4BQRY_0,4.8,16,convenience_store,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
haus25_grocery_4,haus25,Haus25,grocery,CVS,"88 Morgan St, Jersey City, NJ 07302, USA",331,40.7195843,-74.0353210,ChIJ_1ODRFBRwokRJlisG9tHR6A,2.8,141,drugstore,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
haus25_grocery_5,haus25,Haus25,grocery,Salman Grocery Inc,"190 York St, Jersey City, NJ 07302, USA",378,40.7167545,-74.0426129,ChIJk3S3zLFQwokR1_6O7HaaR6E,4.9,22,grocery_store,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
haus25_grocery_6,haus25,Haus25,grocery,Duane Reade,"110 Newark Ave, Jersey City, NJ 07302, USA",397,40.7196745,-74.0421197,ChIJQS4fQjVRwokRLGD7yKiMtlI,2.7,76,convenience_store,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
haus25_grocery_7,haus25,Haus25,grocery,Hudson Greene Market,"77 Hudson St, Jersey City, NJ 07302, USA",433,40.7147812,-74.0347508,ChIJXyL8yKhQwokRXoLtfy0ppY0,4.2,659,supermarket,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
haus25_grocery_8,haus25,Haus25,grocery,Lenox Market,"207 Van Vorst St, Jersey City, NJ 07302, USA",450,40.7143937,-74.0415045,ChIJF1zWFPlRwokRjUyDD89oasY,3.8,36,convenience_store,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
haus25_grocery_9,haus25,Haus25,grocery,Bay Street Goods,"191 Bay St, Jersey City, NJ 07302, USA",456,40.7206715,-74.0418890,ChIJa6wNw2NRwokR31UHLeyQKps,3,7,convenience_store,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
haus25_grocery_10,haus25,Haus25,grocery,"D&Y Continental Fruit, Vegetables, Grocery, Flowers & More","309 Grove St, Jersey City, NJ 07302, USA",470,40.7191528,-74.0434704,ChIJt7is2JRRwokRUC7eNK6y0K0,4.6,11,food_store,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
haus25_coffee_1,haus25,Haus25,coffee,WFM Coffee Bar,"135 Greene St, Jersey City, NJ 07311, USA",128,40.7178533,-74.0367812,ChIJWSg47epRwokR04P7xdLULCI,3.3,4,coffee_shop,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
haus25_coffee_2,haus25,Haus25,coffee,The Power Plant Cafe,"60 Christopher Columbus Dr, Jersey City, NJ 07302, USA",191,40.7187830,-74.0399447,ChIJc35XdBtRwokRUP04IFJ5Zjc,4.2,80,juice_shop,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
haus25_coffee_3,haus25,Haus25,coffee,LACKAWANNA COFFEE,"325 Warren St, Jersey City, NJ 07302, USA",198,40.7193349,-74.0388710,ChIJB1uyL8ZRwokRWPRpitWGbG4,4.6,325,coffee_shop,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
haus25_coffee_4,haus25,Haus25,coffee,Dunkin',"105 Greene St, Jersey City, NJ 07302, USA",229,40.7164997,-74.0359873,ChIJtwLVMqlQwokRqWUNzaVgPSs,2.8,301,coffee_shop,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
haus25_coffee_5,haus25,Haus25,coffee,The Butler Café,"350 Warren St, Jersey City, NJ 07302, USA",253,40.7198959,-74.0383032,ChIJ82X4zi1RwokRNSd67v9wWzg,4.2,100,coffee_shop,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
haus25_coffee_6,haus25,Haus25,coffee,Maggie's Farm Espresso,"88 Morgan St, Jersey City, NJ 07302, USA",271,40.7196983,-74.0366023,ChIJpbvzfnlRwokR0W7paGzIwsw,4.5,473,cafe,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
haus25_coffee_7,haus25,Haus25,coffee,Teazzi Tea Shop,"153 Morgan St, Jersey City, NJ 07302, USA",285,40.7198334,-74.0399705,ChIJoZWHENhRwokR3UHz-XyzdZY,4.1,163,tea_house,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
haus25_coffee_8,haus25,Haus25,coffee,Rui Tea,"10 Provost St, Jersey City, NJ 07302, USA",315,40.7203958,-74.0389826,ChIJbZRwLWBRwokR0PT_Rw1SNRM,4.6,523,tea_house,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
haus25_coffee_9,haus25,Haus25,coffee,Krispy Kreme,"95 Christopher Columbus Dr, Jersey City, NJ 07302, USA",331,40.7188904,-74.0418219,ChIJK8AwArJQwokRrrTMfet3vLk,4.4,2320,donut_shop,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
haus25_coffee_10,haus25,Haus25,coffee,Legal Grounds Coffee Co,"170 Grand St, Jersey City, NJ 07302, USA",338,40.7158466,-74.0415315,ChIJR4e82a9QwokR-9PA7whaVaM,4.5,151,cafe,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
hayden_restaurant_1,hayden,Hayden,restaurant,Utopia Bagels,"26-11 Jackson Ave, Long Island City, NY 11101, USA",35,40.7474291,-73.9420097,ChIJn-SjeABZwokRFvFyS2sLRrA,4.4,507,bagel_shop,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
hayden_restaurant_2,hayden,Hayden,restaurant,"sweetgreen - Healthy Salads, Wraps, and Bowls","25-35 44th Dr, Long Island City, NY 11101, USA",40,40.7473055,-73.9424334,ChIJZfxRn-ZZwokRcbHPm0l19n0,3.3,546,salad_shop,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
hayden_restaurant_3,hayden,Hayden,restaurant,Xi'an Famous Foods 西安名吃 | Court Square LIC,"26-19 Jackson Ave, Long Island City, NY 11101, USA",45,40.7475605,-73.9417915,ChIJ6Ua-Z_RZwokRpZrgJ0f5VK8,4.5,754,chinese_noodle_restaurant,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
hayden_restaurant_4,hayden,Hayden,restaurant,Tacombi - Long Island City,"27-10 43rd Ave, Long Island City, NY 11101, USA",53,40.7478390,-73.9417350,ChIJp9WpPSxZwokR9e5KFVB9lWQ,4.3,814,mexican_restaurant,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
hayden_restaurant_5,hayden,Hayden,restaurant,Levante,"26-21 Jackson Ave, Long Island City, NY 11101, USA",53,40.7475570,-73.9416924,ChIJzzk5JypZwokRQ0tuDC9Cwr8,4.3,959,italian_restaurant,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
hayden_restaurant_6,hayden,Hayden,restaurant,The Loaded Potato,"44-05 Hunter St, Long Island City, NY 11101, USA",60,40.7480963,-73.9427207,ChIJRatSnCRZwokRK_u2FQFpRb0,5,5,restaurant,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
hayden_restaurant_7,hayden,Hayden,restaurant,Corgi Jianbing LIC 可吉煎饼,"44-05 Hunter St, Long Island City, NY 11101, USA",67,40.7477115,-73.9431017,ChIJq10eVxpZwokR1ahkZRWbeFU,4.4,95,chinese_restaurant,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
hayden_restaurant_8,hayden,Hayden,restaurant,One Love,"Queens St &, Jackson Ave, Long Island City, NY 11101, USA",68,40.7476754,-73.9415029,ChIJpYS4n8xZwokR_68QeNOmsZY,4.8,62,restaurant,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
